genenames,CHASM,DawnRank,EntroRank,Intdriver,MA,MCGfinder,MaxMIF_HumanNet,MaxMIF_Influencegraph,MaxMIF_STRINGv10,Muf_max_HumanNet,Muf_max_STRINGv10,Muf_max_influencegraph,Muf_sum_HumanNet,Muf_sum_STRINGv10,Muf_sum_influencegraph,Music,NMTF,OncodriveClust,OncodriveFM,RME,SIFT,Subdyquency,Unicovex_PPR,Unicovex_influencegraph,activedriver,dendrix_frequency,dendrix_weight,diffusion,dndscv,dotsfinder,drivernet,polyphen-2,ncg_6,cgc,ccgs
NANP,0,0,0,0,25301,0,4004,7193,7834,5857,9843,13006,9491,8441,9667,4206,0,0,915,0,3247,0,0,0,6234,0,0,0,17194,11075,0,2832,N,N,N
ADIG,0,0,0,0,44533,0,12700,10883,11074,15732,13890,15127,14593,12872,13497,4697,0,0,0,0,13064,0,0,0,0,0,0,0,2425,11047,0,0,N,N,N
GABPA,0,0,8421,0,22604,0,5032,10861,6711,3447,5269,2543,9825,10706,1120,5250,0,0,5055,0,6647,633,5757,5067,215,0,0,375,9243,6990,0,5542,N,N,N
KRTAP13-2,0,0,0,0,5618,0,5968,4761,10432,7336,13173,11185,7430,7115,6723,645,0,0,5709,0,11940,0,0,0,0,0,0,0,4385,3266,0,8887,N,N,N
TST,0,0,4767,0,27144,0,6178,10833,9359,6390,8784,12660,6673,6584,11214,6599,0,0,5334,0,2857,0,0,0,5450,0,0,0,10748,8385,0,6339,N,N,N
CAPN7,0,0,4768,0,19257,0,10383,10875,7733,12495,7395,7751,13222,7041,11673,10345,0,0,0,0,5800,0,5295,4083,5451,0,0,0,17466,12794,0,9851,N,N,N
SNRK,0,0,0,0,44538,0,7539,7573,7424,7552,5861,13303,9432,9563,9894,9569,0,0,0,0,13065,0,3205,0,0,0,0,0,223,6624,0,0,Y,N,Y
TRMT10A,0,0,0,0,0,0,7089,8224,9599,9831,13533,12617,8488,8489,9363,5456,0,0,0,0,9069,0,0,0,5453,0,0,0,9061,7573,0,5633,N,N,N
FDCSP,0,0,0,0,0,0,12695,10864,11544,15514,14252,13701,14372,13013,12195,4286,0,0,0,0,12202,0,0,0,0,0,0,0,15838,8968,0,4738,N,N,N
G3BP2,0,0,5233,0,13520,0,6071,10862,2320,2893,973,12504,1062,7200,11386,10952,0,0,0,0,9206,0,5730,5105,5454,0,0,0,19179,11669,0,7955,N,N,Y
BTNL9,0,0,0,0,33405,0,9074,6823,9896,9699,12689,11991,7637,5887,7177,13723,0,0,0,0,0,0,0,0,0,0,0,0,13010,12733,0,10557,N,N,N
RANBP3L,0,0,0,0,9134,0,6366,5117,5822,6293,6916,10216,5497,4868,4955,1505,0,2691,0,0,3181,0,0,0,1056,1511,1155,0,5268,2058,0,0,N,N,N
PREP,0,0,4769,0,1130,0,6653,10847,10285,4506,10860,13401,6805,12089,11592,9377,0,3958,1185,0,3147,0,0,0,6202,0,0,0,10914,4422,0,615,N,N,N
FYN,0,0,8053,0,10486,0,2981,9516,1811,2283,988,896,427,199,36,8959,0,0,0,0,10715,560,3310,2806,5457,630,368,144,5351,4072,0,0,N,N,Y
HS3ST5,0,0,2076,0,2168,0,2255,931,1757,5593,13631,3395,2398,6309,3910,341,0,2440,3551,0,3223,0,0,0,0,0,0,0,973,1661,0,1293,N,N,N
HIST1H2AB,19,0,2104,0,44551,0,704,3600,12079,2866,5585,5219,4013,6012,5940,770,0,0,0,0,0,908,3181,2671,0,0,0,416,531,5063,65,6219,N,N,N
ZKSCAN4,420,0,4770,0,26140,0,10670,10829,1281,14353,515,14325,12853,9736,12757,12990,0,0,0,0,6043,0,5190,4259,5458,1380,950,0,19063,9648,0,8514,N,N,N
PRICKLE4,0,0,0,0,4895,0,9904,10846,12851,13078,16725,14427,11903,15050,12849,12023,0,0,0,0,0,0,0,0,6643,0,0,0,19102,12177,0,0,N,N,N
RAB23,0,0,3658,0,22909,0,10074,8175,7329,11493,15482,6436,8182,11592,8495,6763,0,0,7364,0,10714,0,4237,2977,5459,0,0,0,5337,6142,0,8557,N,N,Y
C7orf62,0,0,0,0,0,0,13262,13181,13262,0,0,0,0,0,0,7674,0,0,0,0,0,0,0,0,0,0,0,0,1440,3157,0,0,N,N,N
MTMR9,0,0,0,0,42087,0,7811,10854,8706,10326,6990,14161,6899,10873,12605,19348,0,0,0,0,2887,0,6401,0,0,0,0,0,4416,13594,0,0,N,N,N
BIN3,0,0,6662,0,21147,0,2354,9660,8394,1835,12546,2961,4400,10562,661,6861,0,0,1059,0,5373,0,3382,2602,5461,0,0,0,3016,7080,0,2714,N,N,N
DCTN6,0,0,8241,0,5756,0,7473,10868,4550,5991,2842,1191,10254,10302,1457,6087,0,0,0,0,8884,0,0,0,0,0,0,0,12504,11619,0,6138,N,N,N
RBPMS,0,0,6539,0,31378,0,2444,10843,9059,2113,9461,2562,2760,6677,5446,12128,0,0,0,0,79,0,6353,5303,5463,0,0,0,15357,11736,0,0,N,N,N
RB1CC1,0,0,1219,0,9308,0,5224,3544,193,7470,175,3913,5271,4037,2418,8316,0,0,3063,0,2867,1659,2694,2169,5464,0,0,811,10318,4230,0,6431,N,N,Y
RBM18,0,0,0,0,27741,0,8561,10844,10734,5618,16227,14328,8302,14552,12759,12120,0,0,4391,0,5687,0,0,0,0,0,0,0,4370,8420,0,5052,N,N,N
IFNA8,0,0,7836,0,12371,0,10459,9357,7184,12369,10403,4307,10960,9244,5667,2514,0,0,104,0,12,0,0,0,0,0,0,0,7458,8573,0,2766,N,N,N
TUSC1,0,0,0,0,0,0,12692,10832,11071,15967,14819,14633,14829,12428,13037,23561,0,0,0,0,3229,0,0,0,0,0,0,0,8482,13325,0,0,N,N,Y
LDOC1,0,0,4771,0,25157,0,10087,10856,10408,13131,11996,8540,12267,13366,11540,4586,0,0,0,0,5474,0,5625,3997,0,0,0,0,16156,12469,0,5886,N,N,Y
SAT1,0,0,3982,0,10027,0,8513,6927,2536,9723,1730,5654,5245,3932,6008,5355,0,0,5433,0,5950,0,4491,3324,5466,0,0,0,2241,4843,0,8833,N,N,N
SLC7A5,0,0,6372,0,2277,0,7457,10840,5732,9977,2212,8204,7362,6581,10676,4162,0,0,7663,0,10233,0,6057,3966,4690,0,0,0,3067,6648,0,774,N,N,N
CNTNAP3,543,0,5352,0,0,0,7483,10872,8848,6473,5040,9228,12253,8655,11388,3027,0,4694,0,0,13052,0,0,0,0,0,0,0,1459,11655,0,0,N,N,N
RNF19B,0,0,6246,0,44577,0,5216,6515,8092,12011,11199,2545,12118,10374,7463,21294,0,0,0,0,3213,0,0,0,0,0,0,0,5255,13329,0,0,N,N,N
BTBD8,0,0,3384,0,1371,0,9500,4971,9344,11228,12105,2283,10080,10043,8277,6161,0,0,5499,0,12098,0,0,0,0,584,1541,0,10539,8557,0,1071,N,N,N
TPP2,0,0,6341,0,3529,0,4275,2915,2595,4418,2618,3897,3228,2094,4817,9672,0,0,6523,0,10650,0,1591,1354,5469,0,0,0,7685,3480,0,8837,N,N,N
CCDC94,0,0,0,0,44585,0,3786,6526,8632,12484,12595,0,13949,12980,0,14321,0,0,0,0,0,0,4646,0,0,1097,1056,0,8327,13230,0,0,N,N,N
CSRNP3,0,0,5794,0,6203,0,11833,4997,9540,11101,7418,7316,8840,5673,6304,8782,0,0,7017,0,5868,0,0,0,5471,0,0,0,11923,4334,0,1506,N,N,N
RAB1A,0,0,7161,0,3305,0,2851,6516,5164,6020,3630,5040,4042,4472,4088,3883,0,0,0,0,10292,0,4844,5108,5472,374,340,0,11958,11798,0,7978,N,N,Y
FAHD2A,0,0,0,0,31266,0,5688,6522,8067,3575,16179,14145,4610,14504,12590,10833,0,0,1152,0,7332,0,0,0,0,0,0,0,17276,10820,0,2469,N,N,N
BPIFB4,0,0,0,0,0,0,3675,4328,10001,4321,13982,13086,4880,10111,9724,10112,0,0,0,0,3151,0,0,0,0,0,0,0,10790,12271,0,9246,N,N,N
ZPLD1,0,0,0,0,23136,0,8345,6513,10494,14145,13540,14578,12694,13994,12985,4328,0,4296,0,0,13053,0,0,0,0,1512,1156,0,6921,7670,0,0,N,N,N
WDR5B,0,0,0,0,5495,0,6966,6514,6839,11939,5884,14596,12131,2952,13002,12917,0,0,0,0,11982,0,0,0,5473,0,0,0,18414,9929,0,1231,N,N,N
AHSG,0,0,3135,0,31411,0,2313,5842,4618,1512,3289,8384,3520,6866,7312,6834,0,0,0,0,0,0,3536,2502,5474,0,0,0,8059,6814,0,0,N,N,N
SCARB2,0,0,6493,0,1572,0,4214,4993,1013,7693,1076,5362,7899,5864,7353,7085,0,0,4954,0,12149,1740,0,0,5475,0,0,171,9051,7477,0,876,N,N,N
DUSP22,168,0,6520,0,15032,0,7556,6524,7028,12331,16269,5533,13272,14594,11051,6032,0,0,6767,0,7998,0,6334,5012,0,0,0,0,18204,9141,0,8541,N,N,Y
PPIL1,0,0,7811,0,44597,0,2899,6517,7220,5039,10325,6108,4890,10122,7944,20234,0,0,0,0,3148,0,5187,4458,0,0,0,0,12348,14231,0,0,N,N,N
BEND6,0,0,4772,0,26143,0,12027,6529,8607,15615,13245,14353,14475,12591,12779,10096,0,0,0,0,9479,0,0,0,0,365,751,0,18235,11651,0,8347,N,N,N
PLIN2,0,0,4773,0,3803,0,2655,6518,3502,6221,5434,8418,10618,8459,11542,11948,0,0,0,0,8647,0,4951,4531,0,0,0,0,18339,12054,0,1682,N,N,N
GLIS3,16,0,3554,0,21423,0,5987,2964,5641,9033,14612,10856,7394,8837,6520,4326,0,3464,0,0,6929,0,2189,2254,5476,0,0,0,9275,2614,0,0,N,N,N
KGFLP2,0,0,0,0,0,0,13360,13279,13360,0,0,0,0,0,0,4277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
S100A11,0,0,4774,0,6638,0,9896,12732,8927,7413,2637,10504,3538,9464,11618,2159,0,0,3382,0,10023,0,6073,4879,5478,0,0,0,2666,7160,0,4164,N,N,Y
CD1E,0,0,5412,0,7511,0,2910,4087,6982,4608,13700,4182,5872,6378,1296,792,0,1024,7694,0,11207,0,0,0,0,1116,732,0,272,774,0,416,N,N,Y
DEDD,0,0,7313,0,20076,0,5140,12767,7699,1376,2062,4305,10824,12703,6224,10657,0,0,0,0,5167,0,6511,4982,0,0,0,0,18171,12323,0,6808,N,N,N
UCHL5,0,0,7461,0,2826,0,9852,12725,9604,13019,4605,5548,12360,5639,10427,9712,0,0,4626,0,8680,0,4678,3688,0,0,0,0,7401,5445,0,10012,N,N,N
OR2T10,0,0,7396,0,44624,0,13047,12743,9003,15802,7782,8890,14663,7214,11755,19764,0,0,0,0,3206,0,0,0,0,0,0,0,6193,13374,0,0,N,N,N
SH3BGRL3,0,0,5884,0,44607,0,9657,12731,10942,9434,16248,4416,7765,14573,11704,2854,0,0,0,0,0,0,6035,4092,0,0,0,0,5472,10743,0,3118,N,N,N
CEP104,0,0,0,0,0,0,11116,8501,10726,10559,8765,11582,8685,6002,6945,8729,0,0,0,0,9407,0,0,0,0,0,0,0,15347,5719,0,167,N,N,N
TMEM125,0,0,0,0,26144,0,11241,12726,11589,15081,12381,14313,13849,11170,12744,1449,0,0,0,0,10001,0,0,0,0,0,0,0,16004,12135,0,5934,N,N,N
PCSK9,0,0,6488,0,3012,0,8771,12740,7741,8626,2034,9644,7546,2483,11223,11850,0,0,0,0,11712,0,5063,4305,238,0,0,0,19148,11964,0,1343,N,N,N
WDR63,0,0,0,0,7041,0,11866,5242,9043,11009,10950,11233,8745,5737,6749,6200,0,2848,2759,0,6949,0,0,0,5480,0,0,0,5184,2134,0,3705,N,N,N
CA6,0,0,0,0,32839,0,6014,4098,6649,5878,11312,10360,4508,3635,5010,1883,0,0,3555,0,181,0,1644,0,0,0,0,0,12059,4065,0,4353,N,N,N
ZNF32,0,0,4775,0,32309,0,9540,12718,11040,10952,12973,6780,12297,9753,11529,13024,0,0,0,0,4258,0,5448,3850,0,0,0,0,18684,12743,0,5085,N,N,N
DUPD1,0,0,0,0,8084,0,8480,6819,7546,9944,10136,12357,9871,5736,9168,2698,0,0,5460,0,3236,0,0,0,0,0,0,0,8248,5722,0,1084,N,N,Y
MAT1A,0,0,4776,0,2903,0,5588,12751,13073,1300,16612,11148,3347,14937,10430,11472,0,0,0,0,0,0,0,0,0,0,0,0,19294,10643,0,5385,N,N,N
LARP4B,82,0,3370,0,3968,0,5646,4983,12230,7396,13628,8937,4284,6306,4637,3035,0,0,6095,0,11286,0,1549,1165,5481,352,1695,0,1600,3004,0,9490,N,N,N
OPALIN,0,0,0,0,22911,0,10300,12745,11572,11810,13066,13857,13479,11343,12341,4833,0,0,0,0,10985,0,0,0,5482,0,0,0,15272,9130,0,1650,N,N,N
PIH1D2,0,0,0,0,44647,0,13045,12739,10897,16073,12209,15284,14935,13064,13638,11917,0,0,0,0,4419,0,4530,0,0,0,0,0,17578,12785,0,6838,N,N,N
NXPE4,0,0,0,0,0,0,12569,10094,10840,13434,12959,13247,11525,10588,9848,2136,0,0,0,0,7273,0,0,0,0,0,0,0,11956,3973,0,2375,N,N,N
IMMP1L,0,0,4777,0,44633,0,8445,12756,11177,6985,9234,11026,7501,7136,9076,16825,0,0,0,0,3157,0,0,0,0,691,921,0,10463,13271,0,0,N,N,N
MRGPRE,0,0,0,0,17972,0,10464,12750,11694,0,0,0,0,0,0,2693,0,0,0,0,0,0,0,0,0,0,0,0,18557,9094,0,6244,N,N,N
C1QTNF4,0,0,0,0,44635,0,11012,12775,11647,14736,14411,13858,14007,10954,12342,13922,0,0,0,0,3198,0,0,0,0,0,0,0,9162,13721,0,0,N,N,N
OR4P4,0,0,7397,0,4189,0,13046,12742,9002,15823,7783,8959,14684,6891,11758,5322,0,4688,0,0,11829,0,0,0,0,0,0,0,18351,12662,0,9472,N,N,N
MS4A4E,0,0,0,0,0,0,13051,12749,13072,0,0,0,0,0,0,2523,0,0,0,0,0,0,0,0,0,0,0,0,2468,10283,0,3318,N,N,N
ZP1,0,0,5961,0,44640,0,9409,12716,10193,9991,11443,7339,9579,10481,7492,24097,0,0,0,0,3327,0,0,0,0,0,0,0,5671,13385,0,0,N,N,N
ANKRD13D,0,0,0,0,22690,0,10350,12778,10478,10212,9295,14713,11357,12873,13110,9955,0,0,0,0,8392,0,5095,0,5483,0,0,0,19206,11471,0,4175,N,N,N
OR10A4,0,0,7398,0,44632,0,13048,12744,8997,15502,7745,8850,14360,7251,11752,11765,0,0,0,0,7108,0,0,0,0,0,0,0,789,11379,0,0,N,N,N
KRTAP5-9,0,0,0,0,3982,0,10214,12754,11185,13666,8834,13888,12330,7475,12366,5668,0,0,0,0,10353,0,5674,0,0,0,0,0,15191,12674,0,3850,N,N,N
P4HA3,0,0,5672,0,16878,0,10773,12741,11091,12050,13524,2646,13148,9794,10464,11816,0,0,0,0,9724,0,5218,4313,5484,0,0,0,18777,11399,0,6148,N,N,N
CHRDL2,0,0,4778,0,44645,0,10738,12769,10831,13142,13513,9165,13583,11178,11337,10483,0,0,0,0,355,0,4875,4037,5485,0,0,0,18797,11721,0,0,N,N,N
RIC3,0,0,0,0,13664,0,7567,6293,8415,5183,14681,11285,6218,8906,6781,3331,0,0,0,0,7150,0,0,0,0,0,0,0,221,4556,0,0,N,N,N
C11orf16,0,0,0,0,12283,0,13055,12776,11645,0,0,0,0,0,0,8603,0,0,5904,0,11557,0,0,0,0,0,0,0,4770,5528,0,6066,N,N,N
BCL2L14,0,0,0,0,9773,0,9336,9510,845,12114,331,12892,10913,6595,9584,10085,0,0,3644,0,3357,0,0,0,6027,0,0,0,18482,9989,0,8992,N,N,N
GTF2H3,0,0,1890,0,6120,0,3037,9047,6629,4977,9036,2330,5162,8321,2950,2706,0,0,0,0,8823,1914,3199,2661,5487,0,0,414,1307,6466,0,871,N,N,Y
TCTN2,0,0,7802,0,5822,0,11861,5211,8235,13587,12601,2650,11681,9237,4644,9636,0,0,5441,0,9560,0,0,0,0,0,0,0,12027,8364,0,8705,N,N,N
CHFR,0,0,3779,0,12754,0,8606,10958,4622,8394,1653,11345,5941,5026,8931,8733,0,0,8011,0,13071,0,3945,2853,6675,0,0,0,1201,3558,0,1575,N,N,Y
RASSF3,0,0,3393,0,6137,0,6713,10092,12766,7840,15392,11457,9316,11502,8184,1253,0,823,5529,0,10499,0,0,0,5488,0,0,0,2002,4135,0,6658,N,N,Y
GAPDH,0,0,2749,0,44650,0,968,5506,309,1276,15309,2185,939,11419,3970,15946,0,0,0,0,3296,0,3299,2541,0,0,0,0,6791,14107,0,0,N,N,Y
FBXO34,0,0,0,0,15753,0,7602,7325,9728,9048,11522,13409,8690,9873,9976,8929,0,0,1412,0,4970,0,3292,0,0,0,0,0,16415,5872,0,2869,N,N,N
VRTN,0,0,0,0,0,0,12748,11250,11665,13440,15069,13317,11532,10901,9906,12898,0,0,0,0,5168,0,0,0,0,0,0,0,18526,7058,0,3577,N,N,Y
ISM2,0,0,0,0,6931,0,7788,9508,11519,8955,13321,13105,11222,9184,9742,9060,0,0,6840,0,11619,0,0,0,0,0,0,0,4711,3797,0,1094,N,N,N
PLA2G4E,0,0,2860,0,5914,0,5061,6789,6037,9133,8989,6414,2281,5579,7906,6185,0,0,0,0,3293,0,0,0,5969,0,0,0,16003,6106,0,0,N,N,N
SCG3,0,0,4779,0,30232,0,4716,4762,7525,5016,11242,12855,8382,9861,9551,12249,0,0,639,0,95,0,0,0,5491,0,0,0,17142,12548,0,7206,N,N,N
RHCG,0,0,0,0,33797,0,9821,12735,11070,10323,12577,13946,9567,10547,12417,20683,0,0,302,0,125,0,0,0,0,0,0,0,17927,14325,0,2722,N,N,N
GPR139,0,0,0,0,18225,0,10851,9048,10526,11969,15667,12849,8692,11777,9546,2502,0,0,7738,0,10998,0,0,0,0,0,0,0,15947,7334,0,1091,N,N,N
C16orf93,0,0,0,0,20207,0,13467,13467,13467,0,0,0,0,0,0,8620,0,0,0,0,0,0,0,0,0,0,0,0,972,0,0,0,N,N,N
PRSS8,0,0,6321,0,44690,0,9132,12738,10489,8157,5473,1199,6837,9717,7334,20395,0,0,0,0,3342,0,5364,3929,0,0,0,0,8266,14135,0,0,N,N,N
ZNF200,0,0,0,0,16596,0,10737,12719,10812,13862,11469,14810,12849,8093,13203,13008,0,0,0,0,5415,0,5050,0,0,0,0,0,18244,9322,0,6886,N,N,N
FBXW10,0,0,8013,0,13415,0,9758,12762,13075,11588,16423,2703,11945,14748,7466,8931,0,0,0,0,7015,1665,0,0,5494,0,0,0,5722,6698,0,0,N,N,N
G6PC,0,0,6656,0,27151,0,8932,12761,9952,11551,16449,2731,14233,14774,10831,4535,0,0,2031,0,5398,0,0,0,0,0,0,0,1836,6236,0,3918,N,N,N
NOL11,0,0,8283,0,12769,0,10560,12746,11373,13255,10863,5186,12228,10773,7596,19580,0,0,4096,0,3304,2155,4704,4729,0,0,0,377,14922,7301,0,7051,N,N,N
ZBTB4,48,0,7226,0,35022,0,10850,12720,9574,13258,3171,2513,11242,6947,11473,12963,0,0,4392,0,3325,0,0,0,7155,0,0,0,13051,12685,0,7654,N,N,N
GNAL,0,0,194,0,9144,0,3968,5678,3553,4841,3691,3256,5029,1376,19,6908,0,0,0,0,3280,862,0,0,0,0,0,649,18157,5783,4,0,N,N,N
ENOSF1,51,0,0,0,895,0,10981,12765,11410,14660,16791,14711,12974,15116,13108,8881,0,0,2228,0,11292,0,0,0,5496,0,0,0,9160,5558,0,1184,N,N,N
CDC37,456,0,8155,0,3560,0,8829,12771,9443,9021,4386,1013,6666,6148,8423,10435,0,0,2810,0,3301,0,4717,4290,7231,0,0,0,19077,9182,0,8344,N,N,Y
ZNF878,0,0,0,0,12002,0,12356,8726,8857,13296,12001,12119,11386,8264,8994,6486,0,0,6870,0,11249,0,0,0,0,0,0,0,15794,8499,0,8780,N,N,N
GGN,0,0,6312,0,25054,0,10550,12759,8732,12924,2431,8317,12548,10877,7580,7080,0,3948,4847,0,5944,0,5819,5166,0,0,0,0,4806,4854,0,4669,N,N,N
FAM98C,0,0,0,0,5068,0,13054,12763,11547,15959,14094,14562,14821,10013,12973,4244,0,4484,7946,0,11653,0,0,0,0,0,0,0,19163,6788,0,969,N,N,N
NCCRP1,0,0,0,0,12490,0,13050,12748,11293,15522,11307,13736,14380,13240,12229,5795,0,0,4581,0,5773,0,0,0,0,0,0,0,5693,7414,0,6564,N,N,N
TGFB1,0,0,8331,0,19780,0,4936,12727,2053,2355,16130,13941,5070,14455,12411,3573,0,0,0,0,0,508,6350,3892,0,0,0,38,17471,10475,0,0,N,N,Y
CCDC8,0,0,3044,0,12321,0,11644,3640,213,11056,245,4149,8794,6817,526,4288,0,0,584,0,13073,0,0,0,146,0,0,220,3799,3837,0,10758,N,N,N
HPCAL1,0,0,0,0,884,0,10098,12758,10878,12040,10331,14997,10736,6022,13380,6676,0,0,1425,0,5670,0,6187,0,1205,0,0,0,4761,8149,0,3079,N,N,N
ECEL1,0,0,4780,0,44729,0,10480,12766,11066,12857,11633,12570,13463,10771,11274,10736,0,0,0,0,11324,2072,0,0,0,1438,1107,319,1325,11584,0,0,N,N,N
WDPCP,0,0,5599,0,0,0,10636,12722,11298,14012,13021,11663,13786,12941,11956,2661,0,3910,0,0,4345,0,0,0,0,0,0,0,3395,4420,0,10319,N,N,N
SPRED2,0,0,5624,0,9511,0,9740,12730,10038,12041,4410,6320,7052,11352,11102,12502,0,0,4250,0,6872,0,5871,4188,5500,224,1089,0,19525,10925,0,5891,N,N,Y
SMYD5,0,0,0,0,31267,0,7833,6732,8172,10068,7530,13381,9368,5535,9953,12456,0,0,1234,0,5709,0,0,0,0,0,0,0,19026,9735,0,2799,N,N,N
NEURL3,0,0,0,0,0,0,13049,12747,13071,0,0,0,0,0,0,4636,0,0,0,0,0,0,4917,0,0,0,0,0,0,0,0,0,N,N,N
PSMF1,0,0,1772,0,11669,0,5568,8802,6778,7181,7132,182,8682,8422,3886,4651,0,0,6676,0,8872,1946,4372,2891,5501,0,0,0,5954,8538,0,8959,N,N,N
MYLK2,0,0,6590,0,6474,0,8328,8780,6276,7953,3339,6383,10478,3091,7919,9210,0,0,6406,0,7314,0,4242,3392,318,0,0,0,12651,6294,0,1796,N,N,Y
ZNF341,0,0,6333,0,1431,0,10398,12717,11039,12938,12995,2601,10196,8115,10525,13029,0,0,0,0,10506,2156,5508,4065,0,0,0,0,18102,9250,0,0,N,N,N
CDH22,0,0,7948,0,44733,0,11136,12770,11539,14416,16764,651,14031,15089,1556,14421,0,4031,0,0,3383,1705,0,0,0,0,0,90,3358,13157,0,0,N,N,N
BMP2,0,0,6922,0,11652,0,7890,12777,6527,3442,1736,6328,1537,1375,1901,1093,0,2710,7422,0,9024,0,5081,3989,0,0,0,0,6224,3916,0,393,N,N,Y
RSPO4,0,0,5592,0,44731,0,11117,12733,10076,14699,5329,5253,13921,5326,8637,21704,0,0,0,0,3381,0,0,0,0,1124,1571,0,7518,13776,0,0,N,N,N
MAPK8IP2,0,0,7596,0,16179,0,6340,12752,9211,0,0,0,0,0,0,2321,0,0,0,0,9025,0,6770,4638,0,0,0,0,16420,7042,0,0,N,N,Y
ABI3BP,0,0,0,0,13332,0,9739,3182,3276,7719,3055,10330,6148,4945,4995,8478,0,0,6046,0,6484,0,1242,0,5503,0,0,0,4646,5832,0,7036,N,N,N
WDR52,0,0,0,0,10128,0,13298,13217,13298,12752,14157,0,11069,16102,0,8429,0,0,0,0,0,0,0,0,5504,0,0,0,16598,1776,0,0,N,N,N
DZIP1L,0,0,0,0,14851,0,12482,9460,10700,11116,11404,11249,8856,7068,6758,10731,0,0,1970,0,3273,0,1925,0,0,0,0,0,6980,9779,0,5477,N,N,N
XPC,0,0,7059,0,26149,0,7321,12721,2063,5909,227,281,3207,9101,7696,12943,0,0,0,0,6380,0,5106,4119,5505,0,0,0,16911,8595,0,2307,N,N,Y
GMPS,0,0,2923,0,3148,0,2414,6057,3935,2720,14760,8729,1872,8985,5838,916,0,3214,576,0,6079,0,2194,2313,5506,0,0,0,1457,2866,0,10408,N,N,Y
DDIT4L,0,0,0,0,28770,0,11701,12768,6266,15375,1466,15068,14128,12159,13440,10646,0,0,0,0,6497,0,6489,0,0,0,0,0,12830,12169,0,9965,N,N,N
TNIP3,0,0,3562,0,23854,0,12284,8241,2858,11173,1574,4521,8914,6591,6171,3747,0,0,5093,0,13076,0,2672,2164,0,0,0,0,2107,6776,0,10107,N,N,N
EXOC1,0,0,7721,0,6582,0,8222,12764,9179,4086,5752,2821,2956,7800,1670,8899,0,0,3540,0,3287,1133,6774,5230,7191,0,0,348,15822,8256,0,1925,N,N,Y
TRIM36,0,0,842,0,12761,0,6854,5259,6102,7453,5871,2041,2324,6603,3981,6900,0,826,5915,0,10067,1016,2738,2279,0,0,0,0,5694,3275,0,5637,N,N,N
ZNF346,0,0,6308,0,11554,0,10355,7988,9188,12586,15402,4925,11338,11512,8955,13030,0,0,0,0,0,0,3639,3469,0,0,0,0,18493,9447,0,6437,N,N,N
PTGER4,552,0,3285,0,7337,0,10469,7517,2141,12300,1375,5113,11062,5239,5638,9395,0,0,4067,0,8416,0,0,0,5509,0,0,0,13670,8243,0,4480,N,N,Y
NIM1,0,0,0,0,0,0,13682,13682,13682,11720,7485,0,13963,5849,0,6722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,Y
TPPP,0,0,4781,0,2706,0,6698,7516,8199,7593,11601,8790,9663,7138,8913,3930,0,0,7947,0,11868,0,0,0,976,0,0,0,16191,8789,0,240,N,N,N
C6orf203,0,0,0,0,33382,0,10575,12774,13076,0,0,0,0,0,0,10283,0,0,0,0,0,0,0,0,0,0,0,0,15233,11778,0,10809,N,N,N
TAAR2,0,0,0,0,6597,0,13043,12729,11543,15742,14173,15181,14603,11281,13545,6102,0,4306,7005,0,10788,0,0,0,2466,0,0,0,13613,6947,0,1966,N,N,N
VNN2,0,0,5353,0,2752,0,9891,12723,11627,11621,13512,10111,12820,10833,11691,23740,0,0,2015,0,3320,0,0,0,0,0,0,0,17677,12657,0,9909,N,N,N
ULBP1,0,0,5234,0,8140,0,10141,12724,11287,12783,11653,5367,10635,12660,6041,4011,0,0,0,0,12323,0,0,0,0,0,0,0,15291,10286,0,1766,N,N,N
T,0,0,5945,0,3799,0,7307,7140,7505,14895,8619,0,15400,12513,0,7147,0,0,0,0,0,0,0,0,346,0,0,0,7228,5414,0,0,N,N,N
TFEB,0,0,6675,0,15539,0,7402,7635,5638,9631,3336,7448,10193,4152,8544,12641,0,0,1587,0,3391,0,0,0,457,0,0,0,19384,10270,0,4105,N,N,Y
IFRD1,582,0,0,0,14012,0,9648,12757,10759,3967,16061,13619,11043,14386,12119,11191,0,0,6108,0,9870,0,5928,0,333,0,0,0,8735,7249,0,6696,N,N,N
NDUFA5,0,0,1243,0,1558,0,4523,7755,4530,4863,2503,8921,6871,5803,5654,1398,0,0,2331,0,13207,0,1898,1919,0,0,0,0,435,4225,0,9311,N,N,N
RAB19,0,0,0,0,18279,0,13044,12737,13070,15500,16060,13609,14358,14385,12109,12084,0,0,0,0,0,0,0,0,0,0,0,0,18444,9834,0,12,N,N,Y
TAS2R4,0,0,6765,0,44790,0,13042,12728,9130,15570,7263,10151,14430,9143,11877,22798,0,0,0,0,3314,0,0,0,0,0,0,0,7169,13725,0,0,N,N,N
XKR6,0,0,0,0,14081,0,7351,11169,11349,6100,11885,12334,9600,7808,9153,7200,0,4940,6460,0,8020,0,0,0,0,0,0,0,12610,7776,0,8891,N,N,N
RPL8,0,0,8300,0,44803,0,5917,12734,7039,3735,1761,4384,4171,7648,7671,21642,0,0,0,0,3368,2114,5750,5226,0,0,0,0,8443,14439,0,0,N,N,N
